0.49999546, 0.497276695, 0.489163886, 0.475793385, 0.457410477, 0.434390887, 0.407260417, 0.376704007, 0.343556208, 0.308768291, 0.273352711, 0.23831192, 0.204563442, 0.172874801, 0.143819527, 0.117759962, 0.0948560377, 0.0750939072, 0.0583257143, 0.0443120807, 0.0327610229, 0.0233597693, 0.0157983249, 0.00978523358, 0.00505681129, 0.00138139375, -0.00143992713, -0.00357483146, -0.00516259681, -0.00631752337, -0.00713249008, -0.00768235347, -0.00802703083, -0.00821419963, -0.00828160095, -0.00825896842, -0.00816962058, -0.00803176126, -0.00785953268, -0.00766386277, -0.00745314359, -0.00723377237, -0.00701058155, -0.00678717991, -0.00656622238, -0.00634962326, -0.00613872421, -0.0059344266, -0.00573729535, -0.00554764047, -0.00536558073, -0.00519109341, -0.00502405294, -0.00486426081, -0.0047114686, -0.00456539571, -0.00442574268, -0.00429220132, -0.00416446223, -0.0040422202, -0.00392517819, -0.00381304995, -0.00370556185, -0.00360245386, -0.00350348015, -0.00340840914, 
0.438957613, 0.436656491, 0.429797422, 0.418516246, 0.403048102, 0.383737003, 0.361042733, 0.33554006, 0.30790595, 0.278892644, 0.249287679, 0.219865371, 0.191336878, 0.164306781, 0.139242729, 0.116461749, 0.0961331329, 0.0782947839, 0.0628780883, 0.0497362067, 0.0386715474, 0.0294596483, 0.0218681246, 0.015670457, 0.0106551016, 0.00663074788, 0.00342864677, 0.000902866186, -0.00107080142, -0.00259671653, -0.0037616438, -0.00463709677, -0.00528159847, -0.00574275677, -0.00605910639, -0.00626170435, -0.00637548697, -0.00642040819, -0.00641238429, -0.00636407147, -0.00628550181, -0.00618460065, -0.00606760592, -0.00593940678, -0.00580381657, -0.00566379221, -0.00552161031, -0.0053790083, -0.00523729738, -0.00509745282, -0.00496018598, -0.00482600178, -0.00469524442, -0.0045681337, -0.00444479385, -0.00432527629, -0.0042095777, -0.00409765409, -0.00398943197, -0.00388481696, -0.00378370055, -0.00368596524, -0.00359148852, -0.0035001459, -0.00341181308, -0.00332636764, 
0.387158285, 0.385216539, 0.379432646, 0.369931858, 0.356926348, 0.340718171, 0.321699536, 0.300347552, 0.277211206, 0.252889699, 0.228003168, 0.203158755, 0.178916367, 0.155758861, 0.134070615, 0.114126744, 0.0960931639, 0.0800358513, 0.0659364909, 0.0537113678, 0.043230689, 0.0343362782, 0.0268564271, 0.02061743, 0.0154518629, 0.011203996, 0.00773287241, 0.00491361663, 0.00263748549, 0.000811093476, -0.000644851044, -0.00179705002, -0.00270118817, -0.00340346179, -0.00394199768, -0.00434812822, -0.00464751067, -0.00486109245, -0.00500593243, -0.00509589253, -0.00514221511, -0.00515400206, -0.00513861025, -0.00510197653, -0.00504888404, -0.00498317984, -0.00490795234, -0.00482567584, -0.00473832793, -0.00464748491, -0.00455439915, -0.00446006186, -0.00436525388, -0.00427058683, -0.0041765364, -0.00408346924, -0.0039916647, -0.00390133241, -0.00381262636, -0.00372565639, -0.00364049731, -0.00355719633, -0.00347577894, -0.00339625371, -0.00331861607, -0.00324285136, 
0.343157912, 0.341520762, 0.336646082, 0.328644461, 0.317700746, 0.304073573, 0.28809247, 0.270150994, 0.250694772, 0.230204207, 0.209172687, 0.188082281, 0.167379622, 0.147454895, 0.128626355, 0.111131841, 0.0951275364, 0.0806930969, 0.067841525, 0.0565318185, 0.0466825446, 0.0381848509, 0.0309139201, 0.0247383494, 0.0195273218, 0.0151556988, 0.0115073205, 0.00847685832, 0.00597056991, 0.00390627197, 0.00221279306, 0.00082911329, -0.000296655051, -0.00120833777, -0.00194274769, -0.00253066802, -0.00299774611, -0.00336528751, -0.00365094935, -0.00386933793, -0.0040325184, -0.00415044591, -0.00423132793, -0.00428192724, -0.00430781412, -0.00431357573, -0.00430298935, -0.0042791655, -0.00424466593, -0.00420160091, -0.0041517091, -0.00409642345, -0.00403692517, -0.0039741882, -0.0039090157, -0.00384207005, -0.00377389749, -0.00370494836, -0.00363559378, -0.00356613933, -0.00349683635, -0.00342789119, -0.00335947289, -0.00329171947, -0.00322474317, -0.00315863473, 
0.305734691, 0.304353198, 0.300240495, 0.2934917, 0.284264439, 0.272776759, 0.259302982, 0.24416667, 0.227730209, 0.210381027, 0.19251515, 0.174519411, 0.156754045, 0.139537516, 0.123135079, 0.107752074, 0.0935321459, 0.0805599477, 0.0688673518, 0.0584419373, 0.0492365246, 0.0411787006, 0.0341795613, 0.0281411977, 0.0229627176, 0.0185447949, 0.0147928763, 0.0116192436, 0.00894415968, 0.00669631738, 0.00481279002, 0.00323864591, 0.00192635753, 0.000835102395, -6.99744043e-05, -0.000818488729, -0.00143550684, -0.00194217857, -0.00235630609, -0.00269284627, -0.00296434867, -0.00318133359, -0.0033526155, -0.00348557829, -0.00358640795, -0.00366028874, -0.00371156785, -0.00374389333, -0.00376032936, -0.00376345247, -0.00375543178, -0.00373809576, -0.00371298792, -0.00368141308, -0.00364447594, -0.00360311324, -0.00355812043, -0.00351017404, -0.00345985027, -0.00340764053, -0.00335396446, -0.00329918079, -0.00324359646, -0.00318747433, -0.00313103955, -0.00307448506, 
0.273862176, 0.272693933, 0.269216176, 0.263509405, 0.25570626, 0.245988841, 0.234584304, 0.221758343, 0.207806373, 0.193042562, 0.177787256, 0.1623537, 0.147035213, 0.132093968, 0.117752385, 0.104187773, 0.0915304062, 0.0798647853, 0.0692335118, 0.0596429807, 0.0510700766, 0.0434691284, 0.0367785356, 0.0309266675, 0.0258368145, 0.0214311181, 0.0176335162, 0.0143718069, 0.0115789705, 0.0091938978, 0.00716166747, 0.00543349715, 0.00396647345, 0.00272314352, 0.00167103126, 0.000782124062, 3.23618255e-05, -0.000598851041, -0.00112909819, -0.00157336205, -0.00194439048, -0.00225301986, -0.00250845702, -0.00271852315, -0.00288986359, -0.00302812723, -0.00313811937, -0.00322393151, -0.00328905126, -0.00333645524, -0.00336868756, -0.00338792593, -0.00339603737, -0.00339462524, -0.00338506876, -0.00336855637, -0.00334611389, -0.0033186282, -0.00328686735, -0.00325149749, -0.00321309725, -0.00317216991, -0.00312915375, -0.00308443087, -0.00303833469, -0.00299115636, 
0.246683671, 0.245692609, 0.242742074, 0.237899526, 0.231275697, 0.223021846, 0.213325599, 0.202405209, 0.190502228, 0.177872765, 0.16477776, 0.151472921, 0.138199071, 0.125173696, 0.112584344, 0.1005843, 0.0892907043, 0.0787849642, 0.0691151207, 0.060299653, 0.0523321776, 0.0451865153, 0.0388216893, 0.0331865322, 0.028223698, 0.0238729803, 0.0200739215, 0.0167677576, 0.0138987767, 0.0114151878, 0.00926959801, 0.00741919147, 0.0058256907, 0.00445516885, 0.00327776659, 0.00226735535, 0.00140117759, 0.000659485604, 2.51936151e-05, -0.000516448085, -0.000978151711, -0.00137086124, -0.00170399213, -0.00198564267, -0.00222277874, -0.00242139441, -0.00258665073, -0.00272299529, -0.00283426477, -0.00292377279, -0.00299438492, -0.00304858277, -0.0030885186, -0.00311606186, -0.00313283886, -0.00314026661, -0.00313958163, -0.00313186458, -0.00311806126, -0.0030990006, -0.00307541007, -0.00304792885, -0.00301711919, -0.00298347614, -0.00294743599, -0.0029093835, 
0.223487095, 0.222642892, 0.220129185, 0.216002193, 0.210353972, 0.203309854, 0.195024741, 0.185678211, 0.175468478, 0.164605422, 0.153302996, 0.141771475, 0.13021008, 0.118800491, 0.107701695, 0.0970464709, 0.0869396253, 0.0774579116, 0.068651417, 0.060546086, 0.0531470089, 0.0464421058, 0.0404058821, 0.0350030034, 0.0301915119, 0.0259255824, 0.0221577784, 0.0188408155, 0.0159288714, 0.013378501, 0.0111492222, 0.00920384011, 0.00750856804, 0.00603300237, 0.00474999342, 0.00363544971, 0.00266810296, 0.00182925488, 0.00110252066, 0.000473579471, -7.00614188e-05, -0.000539284922, -0.000943562932, -0.00129113512, -0.00158916816, -0.00184389638, -0.00206074527, -0.00224443938, -0.00239909616, -0.00252830741, -0.00263520973, -0.00272254537, -0.00279271475, -0.00284782172, -0.00288971256, -0.00292000962, -0.00294014027, -0.00295136192, -0.00295478353, -0.00295138431, -0.0029420298, -0.00292748581, -0.00290843057, -0.0028854652, -0.00285912288, -0.00282987678, 
0.203682098, 0.202959428, 0.20080715, 0.197272003, 0.192430403, 0.186386176, 0.17926737, 0.171222139, 0.162413822, 0.15301535, 0.143203275, 0.133151729, 0.123026696, 0.112980956, 0.103150005, 0.0936491676, 0.084571987, 0.0759898633, 0.0679528049, 0.0604910765, 0.0536174885, 0.047330067, 0.0416148678, 0.0364487353, 0.0318018613, 0.0276400473, 0.0239266218, 0.0206239975, 0.0176948855, 0.0151031966, 0.0128146727, 0.010797294, 0.00902150632, 0.00746031038, 0.00608924779, 0.00488631511, 0.00383182939, 0.00290826455, 0.00210007294, 0.00139350265, 0.000776417957, 0.000238127789, -0.00023077457, -0.000638559029, -0.000992492733, -0.00129896068, -0.0015635734, -0.00179126245, -0.00198636479, -0.00215269691, -0.00229361986, -0.00241209607, -0.00251073906, -0.00259185671, -0.00265748896, -0.00270944075, -0.00274931059, -0.00277851556, -0.00279831301, -0.00280981957, -0.00281402771, -0.00281182019, -0.00280398278, -0.0027912153, -0.00277414136, -0.00275331698, 
0.18678007, 0.186157851, 0.184304278, 0.181258216, 0.177083146, 0.171865223, 0.165710577, 0.158741909, 0.151094474, 0.142911593, 0.134339911, 0.125524639, 0.116605047, 0.107710466, 0.0989570125, 0.0904451969, 0.082258471, 0.0744627185, 0.0671065928, 0.0602225638, 0.0538284979, 0.0479295857, 0.0425204417, 0.0375872262, 0.0331096678, 0.0290629053, 0.0254190958, 0.0221487661, 0.0192219072, 0.0166088267, 0.0142807836, 0.0122104351, 0.0103721293, 0.00874207139, 0.00729839387, 0.00602115322, 0.00489227485, 0.00389546229, 0.00301608394, 0.00224104763, 0.00155867042, 0.000958549004, 0.000431434611, -3.08853535e-05, -0.000435697364, -0.000789462891, -0.00109791036, -0.00136611814, -0.00159858901, -0.00179931651, -0.00197184408, -0.0021193173, -0.00224453021, -0.00234996614, -0.00243783368, -0.00251009839, -0.00256851074, -0.00261463065, -0.00264984912, -0.0026754073, -0.00269241323, -0.0027018567, -0.00270462222, -0.00270150062, -0.0026931992, -0.00268035074, 
0.17237715, 0.171837835, 0.170230797, 0.167588424, 0.163963596, 0.15942804, 0.15407009, 0.147991867, 0.141306017, 0.134132086, 0.126592732, 0.118809933, 0.110901401, 0.102977373, 0.0951379597, 0.0874711342, 0.080051441, 0.0729394111, 0.0661816344, 0.0598113932, 0.0538497371, 0.0483068647, 0.043183686, 0.0384734462, 0.0341633194, 0.0302358969, 0.026670525, 0.0234444622, 0.0205338484, 0.0179144888, 0.0155624658, 0.0134545969, 0.0115687614, 0.00988411704, 0.008381228, 0.00704212329, 0.00585030254, 0.00479070318, 0.00384964071, 0.00301473125, 0.0022748038, 0.0016198074, 0.00104071754, 0.000529444401, 7.87450685e-05, -0.000317859178, -0.000666159714, -0.0009713313, -0.00123799665, -0.00147028498, -0.00167188487, -0.00184609177, -0.00199585057, -0.00212379361, -0.00223227467, -0.00232339916, -0.00239905103, -0.00246091674, -0.00251050645, -0.002549173, -0.00257812869, -0.0025984602, -0.0026111419, -0.00261704768, -0.00261696143, -0.00261158649, 
0.160140018, 0.15966898, 0.158264994, 0.155955165, 0.152783743, 0.148810751, 0.14411012, 0.13876738, 0.132876984, 0.126539383, 0.119857967, 0.112936013, 0.105873795, 0.0987659895, 0.0916994852, 0.0847516926, 0.0779893899, 0.0714681142, 0.0652320634, 0.0593144458, 0.0537381942, 0.0485169472, 0.0436562052, 0.0391545707, 0.0350049975, 0.0311959902, 0.027712709, 0.0245379526, 0.0216530058, 0.0190383474, 0.0166742237, 0.0145410992, 0.0126199965, 0.0108927424, 0.00934213427, 0.00795204321, 0.00670746529, 0.00559453414, 0.0046005042, 0.003713713, 0.00292352907, 0.00222029087, 0.00159524077, 0.00104045702, 0.000548786172, 0.000113777325, -0.000270380582, -0.000608917852, -0.000906539069, -0.00116747395, -0.00139552404, -0.00159410529, -0.00176628682, -0.00191482597, -0.00204220003, -0.00215063479, -0.00224213024, -0.00231848366, -0.00238131037, -0.00243206234, -0.00247204484, -0.00250243141, -0.00252427724, -0.00253853121, -0.0025460466, -0.00254759076, 
0.149794178, 0.149379173, 0.148141846, 0.146105025, 0.143305981, 0.13979529, 0.135635286, 0.130898157, 0.125663756, 0.120017214, 0.114046448, 0.107839684, 0.101483102, 0.0950587003, 0.0886424795, 0.0823029983, 0.076100345, 0.0700855314, 0.0643002874, 0.0587772162, 0.0535402495, 0.048605336, 0.0439812912, 0.0396707409, 0.0356710996, 0.0319755339, 0.0285738723, 0.0254534356, 0.0225997726, 0.0199972914, 0.0176297891, 0.0154808823, 0.0135343474, 0.0117743807, 0.0101857903, 0.00875412862, 0.00746577813, 0.00630799842, 0.00526894344, 0.00433765591, 0.00350404497, 0.00275885186, 0.00209360761, 0.00150058584, 0.00097275304, 0.000503718169, 8.76827948e-05, -0.000280607178, -0.000605907623, -0.000892519726, -0.00114433072, -0.00136485169, -0.00155725255, -0.00172439407, -0.00186885733, -0.00199297047, -0.00209883312, -0.00218833855, -0.00226319373, -0.00232493755, -0.00237495723, -0.00241450319, -0.00244470243, -0.00246657068, -0.00248102326, -0.00248888494, 
0.141114367, 0.140745086, 0.139643771, 0.137829813, 0.135334884, 0.132201983, 0.128484159, 0.124242928, 0.119546473, 0.114467675, 0.109082068, 0.103465801, 0.0976936938, 0.0918374608, 0.0859641808, 0.0801350534, 0.0744044794, 0.0688194704, 0.0634193792, 0.0582359205, 0.0532934434, 0.0486094031, 0.0441949812, 0.0400558027, 0.0361927006, 0.0326024899, 0.0292787168, 0.0262123591, 0.0233924617, 0.020806698, 0.0184418522, 0.0162842251, 0.0143199657, 0.012535337, 0.0109169202, 0.0094517692, 0.00812751951, 0.00693246183, 0.00585558554, 0.00488659883, 0.00401593046, 0.00323471774, 0.00253478424, 0.00190861047, 0.00134929966, 0.00085054086, 0.00040657061, 1.21343525e-05, -0.000337551508, -0.00064683639, -0.000919670713, -0.0011596392, -0.0013699922, -0.00155367484, -0.00171335418, -0.00185144423, -0.00197012904, -0.00207138383, -0.00215699438, -0.00222857473, -0.00228758329, -0.00233533754, -0.00237302738, -0.00240172725, -0.00242240711, -0.00243594243, 
0.133916788, 0.133584474, 0.13259314, 0.130959444, 0.128710602, 0.125883599, 0.12252411, 0.118685183, 0.114425742, 0.109808944, 0.104900478, 0.0997668703, 0.094473849, 0.0890848513, 0.0836597133, 0.0782535873, 0.0729161131, 0.067690852, 0.0626149781, 0.0577192091, 0.053027947, 0.0485595926, 0.0443269942, 0.040337991, 0.0365960126, 0.0331007024, 0.0298485362, 0.0268334144, 0.0240472124, 0.0214802775, 0.0191218679, 0.0169605311, 0.0149844232, 0.0131815723, 0.0115400904, 0.01004834, 0.00869506056, 0.00746946093, 0.00636128293, 0.00536084168, 0.00445904673, 0.00364740809, 0.00291803066, 0.00226359976, 0.00167736024, 0.00115309116, 0.000685077395, 0.00026807969, -0.000102696112, -0.000431629775, -0.000722716834, -0.00097959778, -0.001205586, -0.00140369428, -0.00157665976, -0.00172696735, -0.00185687139, -0.00196841597, -0.00206345344, -0.00214366171, -0.00221055996, -0.00226552313, -0.00230979521, -0.00234450124, -0.00237065845, -0.00238918621, 
0.128052846, 0.127749982, 0.126846272, 0.125356231, 0.123303587, 0.12072061, 0.117647198, 0.114129772, 0.110219999, 0.105973415, 0.101447983, 0.0967026533, 0.0917959754, 0.086784815, 0.0817232169, 0.0766614482, 0.0716452455, 0.0667152736, 0.0619067962, 0.0572495453, 0.0527677693, 0.0484804331, 0.0444015398, 0.0405405429, 0.0369028195, 0.0334901759, 0.0303013628, 0.0273325793, 0.0245779518, 0.022029977, 0.0196799207, 0.0175181708, 0.0155345417, 0.0137185328, 0.0120595431, 0.0105470447, 0.00917072104, 0.00792057305, 0.00678699785, 0.00576084443, 0.00483344994, 0.00399666025, 0.00324283775, 0.0025648592, 0.00195610581, 0.00141044755, 0.000922223315, 0.000486218206, 9.76389944e-05, -0.000247911338, -0.000554459367, -0.000825686786, -0.00106495537, -0.00127533104, -0.00145960694, -0.00162032523, -0.00175979764, -0.0018801248, -0.00198321412, -0.00207079654, -0.00214444194, -0.00220557336, -0.00225548017, -0.00229533005, -0.00232618007, -0.00234898676, 
0.123404182, 0.123124218, 0.122288655, 0.120910366, 0.119010404, 0.116617427, 0.113766912, 0.110500199, 0.106863396, 0.102906194, 0.0986806199, 0.0942397931, 0.0896367204, 0.084923171, 0.0801486711, 0.075359645, 0.0705987218, 0.0659042182, 0.0613097989, 0.0568443048, 0.0525317369, 0.0483913742, 0.0444380025, 0.0406822309, 0.0371308683, 0.0337873409, 0.0306521256, 0.0277231862, 0.0249963943, 0.0224659274, 0.0201246346, 0.0179643662, 0.0159762646, 0.0141510158, 0.0124790638, 0.0109507882, 0.00955664994, 0.00828730706, 0.00713370426, 0.0060871402, 0.00513931536, 0.00428236379, 0.00350887148, 0.0028118839, 0.00218490488, 0.00162188883, 0.00111722773, 0.000665734381, 0.000262623103, -9.65114322e-05, -0.000415716265, -0.000698702645, -0.000948868464, -0.00116932028, -0.00136289469, -0.00153217882, -0.00167952982, -0.00180709339, -0.00191682106, -0.00201048643, -0.00208970033, -0.00215592477, -0.002210486, -0.00225458639, -0.00228931554, -0.00231566032, 
